"","label","text","kelas","sentiment"
"1925",1,"delivery took  days bought during flash sales value for money item came defective informed seller seller willing to exchange a new one if i shipped back item but shoppee only has option to returnrefund  no option to exchange  which means i wasted time on this can shoppe address the problem","0","Negatif"
"1926",5,"cheaper than retail worth the price bought during flash deal hope therell be more flash deals","1","Positif"
"1927",5,"fast delivery colour as per picture satisfied with this purchase ","1","Positif"
"1928",5,"have not opened  used it yet but bottles came in a box undamaged  delivery was fast as wellreceived in  days after ordering","1","Positif"
"1929",5,"super fast delivery item received in good condition thank you so much","1","Positif"
"1930",5,"super fast delivery","1","Positif"
"1931",5,"super fast delivery  good quality would definitely purchase again  ","1","Positif"
"1932",5,"received within  days in perfect condition excited to use the new glow in the dark bottle","1","Positif"
"1933",5,"delivery was really quick im impressed highly recommend ","1","Positif"
"1934",5,"fast delivery received with thanks good bottle quality will order more","1","Positif"
"1935",5,"very useful  ","1","Positif"
"1936",5,"bottles received in great condition bargain price for quality products always a supporter of nalgene bottles and love the colours","1","Positif"
"1937",5,"fast delivery and colour as per the picture tried using today and is liking it ","1","Positif"
"1938",5,"delivery was really fast  item came in good condition only thing weird is that the tape of the box looked opened but the product was fine","1","Positif"
"1939",5,"though i was kinda disappointed that the color i chose wasnt available despite being able to purchase it initially but nevertheless still happy with the buy color aubergine","1","Positif"
"1940",5,"very good","1","Positif"
"1941",5,"came in very good condition and wrapped very nicely too highly recommend","1","Positif"
"1942",5,"good shape and quality nalgene bottle very swift delivery as well","1","Positif"
"1943",5,"appreciate the fast delivery  placed my order on  and received it on   ","1","Positif"
"1944",5,"bottle came in a box as i ordered two it was well packed and true to picture second purchase from them ","1","Positif"
"1945",5,"received in good condition and really fast delivery i think less than  days i gotten it already will recommend for future purchases","1","Positif"
"1946",5,"as advertised fast shipping received within  working days","1","Positif"
"1947",5,"nice water bottle  one of my favourite brand will buy again","1","Positif"
"1948",5,"fast delivery good quality bottle nice colour too love it","1","Positif"
"1949",5,"received the bottles in good condition thank you","1","Positif"
"1950",5,"fantastic good product delivery was very fast  days after order and came neatly packed in a carton box thanks seller","1","Positif"
"1951",5,"excellent delivery speed took only  day to deliver received in perfect condition and color is true to picture highly recommended","1","Positif"
"1952",5,"such a pretty colour and extremely fast delivery received it in  day","1","Positif"
"1953",5,"nice glow in the dark love it thank you recommended","1","Positif"
"1954",5,"quick delivery and well packaged cant wait to put them to use","1","Positif"
"1955",5,"received product in good condition","1","Positif"
"1956",5,"product true to picture pretty steady overall good purchase","1","Positif"
"1957",5,"product true to picture really steady overall good purchase","1","Positif"
"1958",5,"very fast delivery despite now going thru the covid period nice colour and good quality bottle","1","Positif"
"1959",5,"super speedy delivery ordered on th at am received on th before pm","1","Positif"
"1960",5,"delivery in two days super fast quality is good hehe happy with purchase ","1","Positif"
"1961",5,"fast delivery well packed as well will purchase again if there is any promo","1","Positif"
"1962",5,"received in good condition thanks","1","Positif"
"1963",5,"received item in good condition","1","Positif"
"1964",5,"super fast delivery pretty colour too happy with my purchase","1","Positif"
"1965",5,"received the item the next day after placing order everything is good","1","Positif"
"1966",5,"order was well packed item sealed in original packaging very pleased with delivery time as well didnt expect to get it so soon  would buy again","1","Positif"
"1967",5,"pristine condition and exact to picture ","1","Positif"
"1968",5,"super fast delivery and highly reccomended items came in good condition too","1","Positif"
"1969",5,"not the colour i initially wanted but the bottle is still awesome ","1","Positif"
"1970",5,"super fast delivery and fantastic product highly recommended","1","Positif"
"1971",5,"item received in  days","1","Positif"
"1972",5,"fast delivery owner is very friendly recommended to purchase","1","Positif"
"1973",5,"item received in good condition and the plastic smell not too smelly","1","Positif"
"1974",5,"yay so happy with this bottle the colour is so pretty been meaning to get a new one after i lost my old one and great that this comes at a reasonable price ordered on  and received on  good shipping speed ","1","Positif"
"1975",5,"good size to get  can fill lots of water but not too heavy too fast delivery and cheaper than retail  highly recommended","1","Positif"
"1976",5,"consider fast deliver during this period will buy again if i need more","1","Positif"
"1977",5,"bought it at the flash sale  product is of good value and seemingly durable","1","Positif"
"1978",5,"item is authentic and delivered fast highly recommend this item","1","Positif"
"1979",5,"fast delivery came in  days packaging pack well not bad will order again next time","1","Positif"
"1980",5,"good quality very happy with this purchase ","1","Positif"
"1981",5,"order came fast and in excellent condition will recommend","1","Positif"
"1982",5,"good quality but had a few scratches lower than market price so was a steal i guess","1","Positif"
"1983",5,"fast delivery received it within  working days upon ordering good packaging and item came as per described","1","Positif"
"1984",5,"fast delivery item authentic","1","Positif"
"1985",5,"seller was really nice and accommodating items arrived quickly very satisfied with my purchase thank you so much","1","Positif"
"1986",5,"fast and good condition  thank you for the efficiency","1","Positif"
"1987",5,"colour is very nice therere no scratches on the bottle either will repurchase if they restock the pink one","1","Positif"
"1988",5,"fast delivery did not expect it to come so quickly nice bottle will buy again","1","Positif"
"1989",5,"next day doortodoor delivery item is bulky about cm diameter x cm height as compared to tupperware l bottle taller but smaller diameter the cap seals well","1","Positif"
